PhraseId	SentenceId	Phrase	Sentiment
46553	2265	the goods and audiences will have a fun , no-frills ride	3
46554	2265	the goods and audiences	2
46555	2265	goods and audiences	2
46556	2265	goods and	2
46557	2265	goods	2
46558	2265	will have a fun , no-frills ride	3
46559	2265	have a fun , no-frills ride	3
46560	2265	a fun , no-frills ride	3
46561	2265	fun , no-frills ride	2
46562	2265	, no-frills ride	1
46563	2265	no-frills ride	2
46564	2265	no-frills	2
46565	2266	-LRB- Woo 's -RRB- most resonant film since The Killer .	3
46566	2266	-LRB- Woo 's -RRB-	2
46567	2266	Woo 's -RRB-	2
46568	2266	most resonant film since The Killer .	4
46569	2266	most resonant film since The Killer	4
46570	2266	resonant film since The Killer	3
46571	2266	film since The Killer	2
46572	2266	since The Killer	2
46573	2267	Muccino seems to be exploring the idea of why human beings long for what they do n't have , and how this gets us in trouble .	3
46574	2267	seems to be exploring the idea of why human beings long for what they do n't have , and how this gets us in trouble .	2
46575	2267	seems to be exploring the idea of why human beings long for what they do n't have , and how this gets us in trouble	2
46576	2267	to be exploring the idea of why human beings long for what they do n't have , and how this gets us in trouble	2
46577	2267	be exploring the idea of why human beings long for what they do n't have , and how this gets us in trouble	3
46578	2267	exploring the idea of why human beings long for what they do n't have , and how this gets us in trouble	3
46579	2267	exploring	2
46580	2267	the idea of why human beings long for what they do n't have , and how this gets us in trouble	1
46581	2267	of why human beings long for what they do n't have , and how this gets us in trouble	2
46582	2267	why human beings long for what they do n't have , and how this gets us in trouble	2
46583	2267	why human beings long for what they do n't have , and	2
46584	2267	why human beings long for what they do n't have ,	2
46585	2267	why human beings long for what they do n't have	3
46586	2267	human beings long for what they do n't have	2
46587	2267	long for what they do n't have	2
46588	2267	for what they do n't have	2
46589	2267	what they do n't have	2
46590	2267	they do n't have	2
46591	2267	do n't have	2
46592	2267	how this gets us in trouble	1
46593	2267	this gets us in trouble	1
46594	2267	gets us in trouble	2
46595	2267	gets us	3
46596	2267	in trouble	2
46597	2268	Even when there are lulls , the emotions seem authentic , and the picture is so lovely toward the end ... you almost do n't notice the 129-minute running time .	4
46598	2268	Even when there are lulls , the emotions seem authentic , and the picture is so lovely toward the end ... you almost do n't notice the 129-minute running time	3
46599	2268	Even when there are lulls , the emotions seem authentic , and the picture is so lovely toward the end ...	3
46600	2268	Even when there are lulls , the emotions seem authentic , and the picture is so lovely toward the end	3
46601	2268	Even when there are lulls , the emotions seem authentic , and	3
46602	2268	Even when there are lulls , the emotions seem authentic ,	3
46603	2268	Even when there are lulls , the emotions seem authentic	3
46604	2268	Even when there are lulls	2
46605	2268	when there are lulls	2
46606	2268	there are lulls	1
46607	2268	are lulls	2
46608	2268	lulls	2
46609	2268	, the emotions seem authentic	3
46610	2268	the emotions seem authentic	3
46611	2268	seem authentic	3
46612	2268	the picture is so lovely toward the end	4
46613	2268	is so lovely toward the end	3
46614	2268	so lovely toward the end	3
46615	2268	lovely toward the end	3
46616	2268	you almost do n't notice the 129-minute running time	2
46617	2268	almost do n't notice the 129-minute running time	3
46618	2268	do n't notice the 129-minute running time	3
46619	2268	notice the 129-minute running time	1
46620	2268	the 129-minute running time	2
46621	2268	129-minute running time	2
46622	2268	129-minute	2
46623	2269	In a movie full of surprises , the biggest is that Secret Ballot is a comedy , both gentle and biting .	3
46624	2269	In a movie full of surprises	3
46625	2269	a movie full of surprises	4
46626	2269	, the biggest is that Secret Ballot is a comedy , both gentle and biting .	3
46627	2269	the biggest is that Secret Ballot is a comedy , both gentle and biting .	3
46628	2269	the biggest	2
46629	2269	is that Secret Ballot is a comedy , both gentle and biting .	3
46630	2269	is that Secret Ballot is a comedy , both gentle and biting	3
46631	2269	that Secret Ballot is a comedy , both gentle and biting	3
46632	2269	Secret Ballot is a comedy , both gentle and biting	3
46633	2269	is a comedy , both gentle and biting	3
46634	2269	a comedy , both gentle and biting	4
46635	2269	both gentle and biting	3
46636	2269	gentle and biting	3
46637	2270	A fascinating case study of flower-power liberation -- and the price that was paid for it .	4
46638	2270	A fascinating case study of flower-power liberation -- and the price that was paid for it	4
46639	2270	A fascinating case study of flower-power liberation -- and	3
46640	2270	A fascinating case study of flower-power liberation --	4
46641	2270	A fascinating case study of flower-power liberation	3
46642	2270	A fascinating case study	4
46643	2270	fascinating case study	3
46644	2270	of flower-power liberation	2
46645	2270	flower-power liberation	3
46646	2270	flower-power	2
46647	2270	liberation	2
46648	2270	the price that was paid for it	2
46649	2270	that was paid for it	2
46650	2270	was paid for it	2
46651	2271	The pacing is deadly , the narration helps little and Naipaul , a juicy writer , is negated .	0
46652	2271	The pacing is deadly , the narration helps little and Naipaul , a juicy writer , is negated	1
46653	2271	The pacing is deadly , the narration helps little and	1
46654	2271	The pacing is deadly , the narration helps little	1
46655	2271	The pacing is deadly ,	2
46656	2271	The pacing is deadly	1
46657	2271	The pacing	2
46658	2271	is deadly	1
46659	2271	the narration helps little	1
46660	2271	the narration	2
46661	2271	helps little	1
46662	2271	Naipaul , a juicy writer , is negated	2
46663	2271	Naipaul , a juicy writer ,	2
46664	2271	Naipaul , a juicy writer	3
46665	2271	Naipaul ,	2
46666	2271	a juicy writer	3
46667	2271	juicy writer	3
46668	2271	is negated	1
46669	2271	negated	2
46670	2272	The director , Mark Pellington , does a terrific job conjuring up a sinister , menacing atmosphere though unfortunately all the story gives us is flashing red lights , a rattling noise , and a bump on the head .	3
46671	2272	The director , Mark Pellington ,	2
46672	2272	The director , Mark Pellington	2
46673	2272	Mark Pellington	2
46674	2272	does a terrific job conjuring up a sinister , menacing atmosphere though unfortunately all the story gives us is flashing red lights , a rattling noise , and a bump on the head .	2
46675	2272	does a terrific job conjuring up a sinister , menacing atmosphere though unfortunately all the story gives us is flashing red lights , a rattling noise , and a bump on the head	1
46676	2272	a terrific job conjuring up a sinister , menacing atmosphere though unfortunately all the story gives us is flashing red lights , a rattling noise , and a bump on the head	2
46677	2272	a terrific job	4
46678	2272	terrific job	3
46679	2272	conjuring up a sinister , menacing atmosphere though unfortunately all the story gives us is flashing red lights , a rattling noise , and a bump on the head	0
46680	2272	conjuring up a sinister , menacing atmosphere	2
46681	2272	conjuring up	2
46682	2272	conjuring	2
46683	2272	a sinister , menacing atmosphere	2
46684	2272	sinister , menacing atmosphere	2
46685	2272	sinister	1
46686	2272	, menacing atmosphere	2
46687	2272	menacing atmosphere	1
46688	2272	menacing	1
46689	2272	though unfortunately all the story gives us is flashing red lights , a rattling noise , and a bump on the head	1
46690	2272	unfortunately all the story gives us is flashing red lights , a rattling noise , and a bump on the head	0
46691	2272	all the story gives us is flashing red lights , a rattling noise , and a bump on the head	0
46692	2272	all the story	2
46693	2272	gives us is flashing red lights , a rattling noise , and a bump on the head	2
46694	2272	us is flashing red lights , a rattling noise , and a bump on the head	2
46695	2272	is flashing red lights , a rattling noise , and a bump on the head	2
46696	2272	flashing red lights , a rattling noise , and a bump on the head	2
46697	2272	flashing	2
46698	2272	red lights , a rattling noise , and a bump on the head	2
46699	2272	red lights , a rattling noise , and	2
46700	2272	red lights , a rattling noise ,	2
46701	2272	red lights , a rattling noise	1
46702	2272	red lights ,	2
46703	2272	red lights	2
46704	2272	lights	2
46705	2272	a rattling noise	2
46706	2272	rattling noise	2
46707	2272	noise	2
46708	2272	a bump on the head	1
46709	2272	a bump	2
46710	2272	on the head	2
46711	2273	-- is a crime that should be punishable by chainsaw .	1
46712	2273	is a crime that should be punishable by chainsaw .	2
46713	2273	is a crime that should be punishable by chainsaw	1
46714	2273	a crime that should be punishable by chainsaw	2
46715	2273	a crime	2
46716	2273	that should be punishable by chainsaw	1
46717	2273	should be punishable by chainsaw	0
46718	2273	be punishable by chainsaw	1
46719	2273	punishable by chainsaw	1
46720	2273	punishable	2
46721	2273	by chainsaw	2
46722	2273	chainsaw	2
46723	2274	Delivers more than its fair share of saucy hilarity .	3
46724	2274	more than its fair share of saucy hilarity .	3
46725	2274	more than its fair share of saucy	2
46726	2274	than its fair share of saucy	3
46727	2274	its fair share of saucy	2
46728	2274	its fair share	2
46729	2274	fair share	2
46730	2274	of saucy	3
46731	2274	saucy	3
46732	2274	hilarity .	3
46733	2275	While the mystery unravels , the characters respond by hitting on each other .	2
46734	2275	While the mystery unravels	3
46735	2275	the mystery unravels	2
46736	2275	the mystery	2
46737	2275	unravels	2
46738	2275	, the characters respond by hitting on each other .	2
46739	2275	the characters respond by hitting on each other .	2
46740	2275	respond by hitting on each other .	1
46741	2275	respond by hitting on each other	2
46742	2275	by hitting on each other	2
46743	2275	hitting on each other	1
46744	2275	on each other	2
46745	2276	Now here 's a sadistic bike flick that would have made Vittorio De Sica proud .	3
46746	2276	here 's a sadistic bike flick that would have made Vittorio De Sica proud .	3
46747	2276	's a sadistic bike flick that would have made Vittorio De Sica proud .	2
46748	2276	's a sadistic bike flick that would have made Vittorio De Sica proud	3
46749	2276	a sadistic bike flick that would have made Vittorio De Sica proud	4
46750	2276	a sadistic bike flick	1
46751	2276	sadistic bike flick	1
46752	2276	sadistic	1
46753	2276	bike flick	2
46754	2276	bike	2
46755	2276	that would have made Vittorio De Sica proud	3
46756	2276	would have made Vittorio De Sica proud	3
46757	2276	have made Vittorio De Sica proud	3
46758	2276	made Vittorio De Sica proud	2
46759	2276	Vittorio De Sica proud	2
46760	2276	Vittorio De Sica	2
46761	2276	Vittorio	2
46762	2276	De Sica	2
46763	2276	Sica	2
46764	2277	Meticulously uncovers a trail of outrageous force and craven concealment .	3
