,phrase,sentence_id,length,word_list,word_counter,num_unique_words
2954,"Something akin to a Japanese Alice Through the Looking Glass , except that it seems to take itself far more seriously .",11500,119,"['something', 'akin', 'japanese', 'alice', 'through', 'the', 'looking', 'glass', 'except', 'that', 'seems', 'take', 'itself', 'far', 'more', 'seriously']","Counter({'that': 1, 'far': 1, 'seems': 1, 'alice': 1, 'japanese': 1, 'looking': 1, 'glass': 1, 'seriously': 1, 'itself': 1, 'through': 1, 'something': 1, 'akin': 1, 'the': 1, 'more': 1, 'except': 1, 'take': 1})",16
2955,An involving true story of a Chinese actor who takes up drugs and winds up in an institution -- acted mostly by the actual people involved .,11501,140,"['involving', 'true', 'story', 'chinese', 'actor', 'who', 'takes', 'drugs', 'and', 'winds', 'institution', 'acted', 'mostly', 'the', 'actual', 'people', 'involved']","Counter({'and': 1, 'story': 1, 'actual': 1, 'takes': 1, 'chinese': 1, 'people': 1, 'drugs': 1, 'involved': 1, 'acted': 1, 'who': 1, 'actor': 1, 'involving': 1, 'mostly': 1, 'winds': 1, 'the': 1, 'true': 1, 'institution': 1})",17
2956,"When not obscured by the booming bass-heavy soundtrack , the conversation presents the kind of linguistic fumbling not heard since Macy Gray 's game of Chinese whispers with Mr Bean .",11502,183,"['when', 'not', 'obscured', 'the', 'booming', 'bassheavy', 'soundtrack', 'the', 'conversation', 'presents', 'the', 'kind', 'linguistic', 'fumbling', 'not', 'heard', 'since', 'macy', 'gray', 'game', 'chinese', 'whispers', 'with', 'bean']","Counter({'the': 3, 'not': 2, 'booming': 1, 'presents': 1, 'kind': 1, 'bassheavy': 1, 'whispers': 1, 'chinese': 1, 'heard': 1, 'since': 1, 'when': 1, 'bean': 1, 'macy': 1, 'soundtrack': 1, 'conversation': 1, 'game': 1, 'gray': 1, 'fumbling': 1, 'linguistic': 1, 'obscured': 1, 'with': 1})",21
2957,"`` The Emperor 's New Clothes '' begins with a simple plan ... Well , at least that 's the plan .",11503,97,"['the', 'emperor', 'new', 'clothes', 'begins', 'with', 'simple', 'plan', 'well', 'least', 'that', 'the', 'plan']","Counter({'plan': 2, 'the': 2, 'begins': 1, 'that': 1, 'simple': 1, 'well': 1, 'least': 1, 'new': 1, 'emperor': 1, 'with': 1, 'clothes': 1})",11
2958,"very solid , very watchable first feature for director Peter Sheridan",11504,69,"['very', 'solid', 'very', 'watchable', 'first', 'feature', 'for', 'director', 'peter', 'sheridan']","Counter({'very': 2, 'sheridan': 1, 'for': 1, 'feature': 1, 'director': 1, 'solid': 1, 'watchable': 1, 'peter': 1, 'first': 1})",9
2959,"Although it 's a bit smug and repetitive , this documentary engages your brain in a way few current films do .",11505,110,"['although', 'bit', 'smug', 'and', 'repetitive', 'this', 'documentary', 'engages', 'your', 'brain', 'way', 'few', 'current', 'films']","Counter({'and': 1, 'way': 1, 'few': 1, 'this': 1, 'repetitive': 1, 'current': 1, 'brain': 1, 'although': 1, 'smug': 1, 'bit': 1, 'engages': 1, 'documentary': 1, 'your': 1, 'films': 1})",14
2960,"The thriller side of this movie is falling flat , as the stalker does n't do much stalking , and no cop or lawyer grasps the concept of actually investigating the case .",11506,169,"['the', 'thriller', 'side', 'this', 'movie', 'falling', 'flat', 'the', 'stalker', 'does', 'much', 'stalking', 'and', 'cop', 'lawyer', 'grasps', 'the', 'concept', 'actually', 'investigating', 'the', 'case']","Counter({'the': 4, 'and': 1, 'flat': 1, 'grasps': 1, 'concept': 1, 'cop': 1, 'this': 1, 'movie': 1, 'stalker': 1, 'much': 1, 'case': 1, 'does': 1, 'lawyer': 1, 'falling': 1, 'actually': 1, 'stalking': 1, 'side': 1, 'thriller': 1, 'investigating': 1})",19
2961,It took 19 predecessors to get THIS ?,11507,37,"['took', 'predecessors', 'get', 'this', '?']","Counter({'this': 1, '?': 1, 'took': 1, 'predecessors': 1, 'get': 1})",5
2962,"However clever Nelson has been in providing variation within the confines of her structure and staging , the question remains whether this should , indeed , have been presented as a theatrical release .",11508,202,"['however', 'clever', 'nelson', 'has', 'been', 'providing', 'variation', 'within', 'the', 'confines', 'her', 'structure', 'and', 'staging', 'the', 'question', 'remains', 'whether', 'this', 'should', 'indeed', 'have', 'been', 'presented', 'theatrical', 'release']","Counter({'been': 2, 'the': 2, 'and': 1, 'indeed': 1, 'within': 1, 'have': 1, 'theatrical': 1, 'staging': 1, 'her': 1, 'remains': 1, 'question': 1, 'should': 1, 'has': 1, 'clever': 1, 'however': 1, 'variation': 1, 'confines': 1, 'structure': 1, 'presented': 1, 'this': 1, 'whether': 1, 'nelson': 1, 'release': 1, 'providing': 1})",24
2963,"The result is a gaudy bag of stale candy , something from a Halloween that died .",11509,81,"['the', 'result', 'gaudy', 'bag', 'stale', 'candy', 'something', 'from', 'halloween', 'that', 'died']","Counter({'gaudy': 1, 'from': 1, 'that': 1, 'halloween': 1, 'candy': 1, 'bag': 1, 'result': 1, 'the': 1, 'stale': 1, 'died': 1, 'something': 1})",11
2964,"Safe Conduct , however ambitious and well-intentioned , fails to hit the entertainment bull 's - eye .",11510,102,"['safe', 'conduct', 'however', 'ambitious', 'and', 'wellintentioned', 'fails', 'hit', 'the', 'entertainment', 'bull', 'eye']","Counter({'and': 1, 'fails': 1, 'hit': 1, 'entertainment': 1, 'safe': 1, 'however': 1, 'wellintentioned': 1, 'ambitious': 1, 'conduct': 1, 'eye': 1, 'the': 1, 'bull': 1})",12
2965,An overstuffed compendium of teen-Catholic-movie dogma .,11511,56,"['overstuffed', 'compendium', 'teencatholicmovie', 'dogma']","Counter({'compendium': 1, 'overstuffed': 1, 'teencatholicmovie': 1, 'dogma': 1})",4
2966,While much of the cast has charm -- especially Allodi and Nolden -- the performers are sunk by the film 's primitive approach to the mechanics of comedy .,11512,154,"['while', 'much', 'the', 'cast', 'has', 'charm', 'especially', 'allodi', 'and', 'nolden', 'the', 'performers', 'are', 'sunk', 'the', 'film', 'primitive', 'approach', 'the', 'mechanics', 'comedy']","Counter({'the': 4, 'and': 1, 'mechanics': 1, 'primitive': 1, 'comedy': 1, 'sunk': 1, 'especially': 1, 'performers': 1, 'nolden': 1, 'allodi': 1, 'cast': 1, 'while': 1, 'much': 1, 'charm': 1, 'are': 1, 'has': 1, 'approach': 1, 'film': 1})",18
2967,An exquisitely crafted and acted tale .,11513,39,"['exquisitely', 'crafted', 'and', 'acted', 'tale']","Counter({'and': 1, 'exquisitely': 1, 'acted': 1, 'tale': 1, 'crafted': 1})",5
2968,So unremittingly awful that labeling it a dog probably constitutes cruelty to canines .,11514,87,"['unremittingly', 'awful', 'that', 'labeling', 'dog', 'probably', 'constitutes', 'cruelty', 'canines']","Counter({'that': 1, 'canines': 1, 'dog': 1, 'labeling': 1, 'cruelty': 1, 'constitutes': 1, 'awful': 1, 'probably': 1, 'unremittingly': 1})",9
2969,"She lists ingredients , but never mixes and stirs .",11515,51,"['she', 'lists', 'ingredients', 'but', 'never', 'mixes', 'and', 'stirs']","Counter({'and': 1, 'lists': 1, 'ingredients': 1, 'never': 1, 'but': 1, 'mixes': 1, 'she': 1, 'stirs': 1})",8
2970,"Without a strong script and energetic acting , Dogma films can produce the same sleep-inducing effects as watching your neighbor 's home videos .",11516,145,"['without', 'strong', 'script', 'and', 'energetic', 'acting', 'dogma', 'films', 'can', 'produce', 'the', 'same', 'sleepinducing', 'effects', 'watching', 'your', 'neighbor', 'home', 'videos']","Counter({'and': 1, 'energetic': 1, 'videos': 1, 'script': 1, 'watching': 1, 'produce': 1, 'your': 1, 'dogma': 1, 'acting': 1, 'without': 1, 'can': 1, 'neighbor': 1, 'same': 1, 'films': 1, 'home': 1, 'the': 1, 'strong': 1, 'sleepinducing': 1, 'effects': 1})",19
2971,It 's as close as we 'll ever come to looking through a photographer 's viewfinder as he works .,11517,96,"['close', 'ever', 'come', 'looking', 'through', 'photographer', 'viewfinder', 'works']","Counter({'ever': 1, 'looking': 1, 'through': 1, 'photographer': 1, 'close': 1, 'works': 1, 'come': 1, 'viewfinder': 1})",8
2972,There are plot holes big enough for Shamu the killer whale to swim through .,11518,76,"['there', 'are', 'plot', 'holes', 'big', 'enough', 'for', 'shamu', 'the', 'killer', 'whale', 'swim', 'through']","Counter({'swim': 1, 'plot': 1, 'killer': 1, 'for': 1, 'shamu': 1, 'big': 1, 'there': 1, 'holes': 1, 'enough': 1, 'through': 1, 'are': 1, 'the': 1, 'whale': 1})",13
2973,"Tim Allen is great in his role but never hogs the scenes from his fellow cast , as there are plenty of laughs and good lines for everyone in this comedy .",11519,154,"['tim', 'allen', 'great', 'his', 'role', 'but', 'never', 'hogs', 'the', 'scenes', 'from', 'his', 'fellow', 'cast', 'there', 'are', 'plenty', 'laughs', 'and', 'good', 'lines', 'for', 'everyone', 'this', 'comedy']","Counter({'his': 2, 'and': 1, 'everyone': 1, 'laughs': 1, 'fellow': 1, 'hogs': 1, 'good': 1, 'are': 1, 'allen': 1, 'from': 1, 'for': 1, 'there': 1, 'tim': 1, 'role': 1, 'comedy': 1, 'never': 1, 'but': 1, 'plenty': 1, 'great': 1, 'this': 1, 'lines': 1, 'scenes': 1, 'cast': 1, 'the': 1})",24
2974,"The film might have been more satisfying if it had , in fact , been fleshed out a little more instead of going for easy smiles .",11520,128,"['the', 'film', 'might', 'have', 'been', 'more', 'satisfying', 'had', 'fact', 'been', 'fleshed', 'out', 'little', 'more', 'instead', 'going', 'for', 'easy', 'smiles']","Counter({'been': 2, 'more': 2, 'smiles': 1, 'little': 1, 'satisfying': 1, 'easy': 1, 'for': 1, 'fleshed': 1, 'had': 1, 'going': 1, 'fact': 1, 'have': 1, 'instead': 1, 'the': 1, 'out': 1, 'might': 1, 'film': 1})",17
2975,Apparently kissing leads to suicide attempts and tragic deaths .,11521,64,"['apparently', 'kissing', 'leads', 'suicide', 'attempts', 'and', 'tragic', 'deaths']","Counter({'and': 1, 'suicide': 1, 'deaths': 1, 'leads': 1, 'attempts': 1, 'tragic': 1, 'kissing': 1, 'apparently': 1})",8
2976,"Good film , but very glum .",11522,27,"['good', 'film', 'but', 'very', 'glum']","Counter({'very': 1, 'glum': 1, 'good': 1, 'but': 1, 'film': 1})",5
2977,"Ultimately the project comes across as clinical , detached , uninvolving , possibly prompting audience members to wonder , ` What 's the point ? '",11523,146,"['ultimately', 'the', 'project', 'comes', 'across', 'clinical', 'detached', 'uninvolving', 'possibly', 'prompting', 'audience', 'members', 'wonder', 'what', 'the', 'point', '?']","Counter({'the': 2, 'what': 1, 'ultimately': 1, 'prompting': 1, 'point': 1, 'audience': 1, 'project': 1, 'possibly': 1, 'uninvolving': 1, 'clinical': 1, 'detached': 1, '?': 1, 'members': 1, 'across': 1, 'comes': 1, 'wonder': 1})",16
2978,"This movie is something of an impostor itself , stretching and padding its material in a blur of dead ends and distracting camera work .",11524,136,"['this', 'movie', 'something', 'impostor', 'itself', 'stretching', 'and', 'padding', 'its', 'material', 'blur', 'dead', 'ends', 'and', 'distracting', 'camera', 'work']","Counter({'and': 2, 'material': 1, 'stretching': 1, 'this': 1, 'movie': 1, 'impostor': 1, 'ends': 1, 'dead': 1, 'padding': 1, 'distracting': 1, 'itself': 1, 'something': 1, 'blur': 1, 'work': 1, 'camera': 1, 'its': 1})",16
2979,The tenderness of the piece is still intact .,11525,45,"['the', 'tenderness', 'the', 'piece', 'still', 'intact']","Counter({'the': 2, 'still': 1, 'tenderness': 1, 'piece': 1, 'intact': 1})",5
2980,Kaufman creates an eerie sense of not only being there at the time of these events but the very night Matthew was killed .,11526,122,"['kaufman', 'creates', 'eerie', 'sense', 'not', 'only', 'being', 'there', 'the', 'time', 'these', 'events', 'but', 'the', 'very', 'night', 'matthew', 'was', 'killed']","Counter({'the': 2, 'creates': 1, 'very': 1, 'night': 1, 'eerie': 1, 'being': 1, 'there': 1, 'but': 1, 'killed': 1, 'kaufman': 1, 'these': 1, 'only': 1, 'matthew': 1, 'time': 1, 'sense': 1, 'not': 1, 'was': 1, 'events': 1})",18
2981,But some unexpected zigs and zags help .,11527,40,"['but', 'some', 'unexpected', 'zigs', 'and', 'zags', 'help']","Counter({'and': 1, 'zigs': 1, 'unexpected': 1, 'help': 1, 'zags': 1, 'some': 1, 'but': 1})",7
2982,I love the way that it took chances and really asks you to take these great leaps of faith and pays off .,11528,105,"['love', 'the', 'way', 'that', 'took', 'chances', 'and', 'really', 'asks', 'you', 'take', 'these', 'great', 'leaps', 'faith', 'and', 'pays', 'off']","Counter({'and': 2, 'faith': 1, 'great': 1, 'love': 1, 'asks': 1, 'that': 1, 'chances': 1, 'pays': 1, 'took': 1, 'these': 1, 'leaps': 1, 'take': 1, 'way': 1, 'off': 1, 'the': 1, 'you': 1, 'really': 1})",17
2983,"It takes a certain kind of horror movie to qualify as ` worse than expected , ' but Ghost Ship somehow manages to do exactly that .",11529,131,"['takes', 'certain', 'kind', 'horror', 'movie', 'qualify', 'worse', 'than', 'expected', 'but', 'ghost', 'ship', 'somehow', 'manages', 'exactly', 'that']","Counter({'ghost': 1, 'kind': 1, 'takes': 1, 'that': 1, 'certain': 1, 'horror': 1, 'exactly': 1, 'somehow': 1, 'but': 1, 'qualify': 1, 'manages': 1, 'movie': 1, 'expected': 1, 'ship': 1, 'than': 1, 'worse': 1})",16
2984,"Good car chases , great fight scenes , and a distinctive blend of European , American and Asian influences .",11530,108,"['good', 'car', 'chases', 'great', 'fight', 'scenes', 'and', 'distinctive', 'blend', 'european', 'american', 'and', 'asian', 'influences']","Counter({'and': 2, 'great': 1, 'good': 1, 'car': 1, 'scenes': 1, 'fight': 1, 'american': 1, 'asian': 1, 'influences': 1, 'distinctive': 1, 'chases': 1, 'blend': 1, 'european': 1})",13
2985,"As an actor , The Rock is aptly named .",11531,39,"['actor', 'the', 'rock', 'aptly', 'named']","Counter({'named': 1, 'the': 1, 'aptly': 1, 'actor': 1, 'rock': 1})",5
2986,"What the film lacks in general focus it makes up for in compassion , as Corcuera manages to find the seeds of hope in the form of collective action .",11532,149,"['what', 'the', 'film', 'lacks', 'general', 'focus', 'makes', 'for', 'compassion', 'corcuera', 'manages', 'find', 'the', 'seeds', 'hope', 'the', 'form', 'collective', 'action']","Counter({'the': 3, 'what': 1, 'form': 1, 'for': 1, 'compassion': 1, 'corcuera': 1, 'focus': 1, 'general': 1, 'manages': 1, 'collective': 1, 'hope': 1, 'seeds': 1, 'action': 1, 'lacks': 1, 'makes': 1, 'find': 1, 'film': 1})",17
2987,"It is risky , intelligent , romantic and rapturous from start to finish .",11533,73,"['risky', 'intelligent', 'romantic', 'and', 'rapturous', 'from', 'start', 'finish']","Counter({'and': 1, 'finish': 1, 'from': 1, 'romantic': 1, 'start': 1, 'rapturous': 1, 'intelligent': 1, 'risky': 1})",8
2988,All this turns out to be neither funny nor provocative - only dull .,11534,68,"['all', 'this', 'turns', 'out', 'neither', 'funny', 'nor', 'provocative', 'only', 'dull']","Counter({'funny': 1, 'all': 1, 'provocative': 1, 'this': 1, 'turns': 1, 'only': 1, 'neither': 1, 'dull': 1, 'nor': 1, 'out': 1})",10
2989,A deviant topical comedy which is funny from start to finish .,11535,62,"['deviant', 'topical', 'comedy', 'which', 'funny', 'from', 'start', 'finish']","Counter({'funny': 1, 'finish': 1, 'from': 1, 'start': 1, 'topical': 1, 'which': 1, 'comedy': 1, 'deviant': 1})",8
2990,It 's a stunning lyrical work of considerable force and truth .,11536,63,"['stunning', 'lyrical', 'work', 'considerable', 'force', 'and', 'truth']","Counter({'and': 1, 'force': 1, 'work': 1, 'considerable': 1, 'stunning': 1, 'truth': 1, 'lyrical': 1})",7
2991,The movie has very little to offer besides unintentional laughs .,11537,65,"['the', 'movie', 'has', 'very', 'little', 'offer', 'besides', 'unintentional', 'laughs']","Counter({'little': 1, 'offer': 1, 'very': 1, 'movie': 1, 'laughs': 1, 'unintentional': 1, 'besides': 1, 'the': 1, 'has': 1})",9
2992,`` The Time Machine '' is a movie that has no interest in itself .,11538,66,"['the', 'time', 'machine', 'movie', 'that', 'has', 'interest', 'itself']","Counter({'that': 1, 'movie': 1, 'machine': 1, 'itself': 1, 'interest': 1, 'time': 1, 'the': 1, 'has': 1})",8
2993,"Run , do n't walk , to see this barbed and bracing comedy on the big screen .",11539,77,"['run', 'walk', 'see', 'this', 'barbed', 'and', 'bracing', 'comedy', 'the', 'big', 'screen']","Counter({'and': 1, 'barbed': 1, 'run': 1, 'this': 1, 'big': 1, 'screen': 1, 'walk': 1, 'see': 1, 'bracing': 1, 'the': 1, 'comedy': 1})",11
2994,"This is n't a narrative film -- I do n't know if it 's possible to make a narrative film about September 11th , though I 'm sure some will try -- but it 's as close as anyone has dared to come .",11540,194,"['this', 'narrative', 'film', 'know', 'possible', 'make', 'narrative', 'film', 'about', 'september', '11th', 'though', 'sure', 'some', 'will', 'try', 'but', 'close', 'anyone', 'has', 'dared', 'come']","Counter({'narrative': 2, 'film': 2, 'try': 1, 'about': 1, 'sure': 1, 'though': 1, 'this': 1, 'make': 1, 'some': 1, 'possible': 1, 'but': 1, 'dared': 1, 'will': 1, 'september': 1, 'know': 1, 'close': 1, '11th': 1, 'has': 1, 'come': 1, 'anyone': 1})",20
2995,But director Danny DeVito and screenwriter Adam Resnick -LRB- remember Cabin Boy ? -RRB-,11541,88,"['but', 'director', 'danny', 'devito', 'and', 'screenwriter', 'adam', 'resnick', 'lrb', 'remember', 'cabin', 'boy', '?', 'rrb']","Counter({'and': 1, 'boy': 1, 'lrb': 1, 'danny': 1, 'remember': 1, 'rrb': 1, 'but': 1, 'director': 1, 'devito': 1, 'resnick': 1, 'adam': 1, 'screenwriter': 1, 'cabin': 1, '?': 1})",14
2996,"This is a startling film that gives you a fascinating , albeit depressing view of Iranian rural life close to the Iraqi border .",11542,128,"['this', 'startling', 'film', 'that', 'gives', 'you', 'fascinating', 'albeit', 'depressing', 'view', 'iranian', 'rural', 'life', 'close', 'the', 'iraqi', 'border']","Counter({'startling': 1, 'life': 1, 'fascinating': 1, 'that': 1, 'this': 1, 'iranian': 1, 'depressing': 1, 'iraqi': 1, 'close': 1, 'albeit': 1, 'rural': 1, 'you': 1, 'view': 1, 'border': 1, 'the': 1, 'film': 1, 'gives': 1})",17
